anzahl;vorname;geschlecht;position
8;Jonathan;m;2
8;Lukas;m;2
8;Noah;m;2
8;Amelia;w;1
8;Ayla;w;1
8;Frida;w;1
8;Juna;w;1
8;Lilly;w;1
8;Lotta;w;1
8;Luna;w;1
8;Aaron;m;1
8;Mara;w;1
8;Edgar;m;1
8;Merle;w;1
8;Emilio;m;1
8;Pauline;w;1
8;Enno;m;1
8;Sarah;w;1
8;Gabriel;m;1
8;Ilyas;m;1
8;Jan;m;1
8;Justus;m;1
8;Konstantin;m;1
8;Leopold;m;1
8;Malik;m;1
8;Mattis;m;1
8;Max;m;1
8;Muhammed;m;1
8;Oscar;m;1
7;Antonia;w;2
7;Carlotta;w;2
7;Elisa;w;2
7;Elise;w;2
7;Ella;w;2
7;Arthur;m;2
7;Isabella;w;2
7;Benedikt;m;2
7;Josephine;w;2
7;Christian;m;2
7;Margarete;w;2
7;Ferdinand;m;2
7;Mia;w;2
7;Finn;m;2
7;Nur;w;2
7;Gabriel;m;2
7;Rose;w;2
7;Jan;m;2
7;Viktoria;w;2
7;Josef;m;2
7;Levi;m;2
7;Oliver;m;2
7;Theo;m;2
7;Alina;w;1
7;Carla;w;1
7;Ela;w;1
7;Lene;w;1
7;Leyla;w;1
7;Livia;w;1
7;Lucy;w;1
7;Medina;w;1
7;Milena;w;1
7;Miriam;w;1
7;Nele;w;1
7;August;m;1
7;Rosa;w;1
7;Bela;m;1
7;Stella;w;1
7;Constantin;m;1
7;Theresa;w;1
7;Elyas;m;1
7;Viktoria;w;1
7;Frederik;m;1
7;Jasper;m;1
7;Joshua;m;1
7;Martin;m;1
7;Michael;m;1
7;Noel;m;1
7;Ruben;m;1
7;Tim;m;1
7;Yunus;m;1
6;Ava;w;2
6;Clara;w;2
6;Emma;w;2
6;Hanna;w;2
6;Andreas;m;2
6;Lea;w;2
6;Ben;m;2
6;Lena;w;2
6;Emanuel;m;2
6;Lotte;w;2
6;Frederik;m;2
6;Georg;m;2
6;Liam;m;2
6;Ludwig;m;2
6;Martin;m;2
6;Michael;m;2
6;Noel;m;2
6;Richard;m;2
6;Thomas;m;2
6;Ada;w;1
6;Anastasia;w;1
6;Cleo;w;1
6;Elise;w;1
6;Helene;w;1
6;Isabel;w;1
6;Lisa;w;1
6;Liv;w;1
6;Louisa;w;1
6;Eric;m;1
6;Lucia;w;1
6;Eymen;m;1
6;Maja;w;1
6;Ilay;m;1
6;Milla;w;1
6;Jannis;m;1
6;Sofia;w;1
6;Joel;m;1
6;Zeynep;w;1
6;Johan;m;1
6;Lian;m;1
6;Luke;m;1
6;Mark;m;1
6;Milo;m;1
6;Ole;m;1
6;Piet;m;1
6;Raphael;m;1
6;Robert;m;1
6;Robin;m;1
6;Sam;m;1
6;Till;m;1
6;Tobias;m;1
5;Karl;m;3
5;Maria;m;3
5;Anna;w;3
5;Amelie;w;2
5;Friederike;w;2
5;Juna;w;2
5;Leonie;w;2
5;Lilly;w;2
5;Lotta;w;2
5;Lucia;w;2
5;Martha;w;2
5;Matilda;w;2
5;Caspar;m;2
5;Franz;m;2
5;Gustav;m;2
5;Kasimir;m;2
5;Konrad;m;2
5;Leo;m;2
5;Leopold;m;2
5;Levin;m;2
5;Linus;m;2
5;Luca;m;2
5;Matteo;m;2
5;Max;m;2
5;Moritz;m;2
5;Oskar;m;2
5;Otto;m;2
5;Raphael;m;2
5;Vincent;m;2
5;Willi;m;2
5;Alea;w;1
5;Alice;w;1
5;Amina;w;1
5;Annabelle;w;1
5;Antonia;w;1
5;Aurora;w;1
5;Carlotta;w;1
5;Celine;w;1
5;Dana;w;1
5;Edda;w;1
5;Eliana;w;1
5;Elin;w;1
5;Elina;w;1
5;Carlo;m;1
5;Hazal;w;1
5;Caspar;m;1
5;Ivy;w;1
5;Ferdinand;m;1
5;Jonna;w;1
5;Fritz;m;1
5;Josephine;w;1
5;Hamza;m;1
5;Karla;w;1
5;Hussein;m;1
5;Kira;w;1
5;Ian;m;1
5;Lana;w;1
5;Ibrahim;m;1
5;Leah;w;1
5;Jaron;m;1
5;Lola;w;1
5;Jonah;m;1
5;Lotte;w;1
5;Joris;m;1
5;Mariella;w;1
5;Leonardo;m;1
5;Marla;w;1
5;Lucas;m;1
5;Nala;w;1
5;Mert;m;1
5;Nila;w;1
5;Mohammed;m;1
5;Nina;w;1
5;Rafael;m;1
5;Nola;w;1
5;Roman;m;1
5;Valentina;w;1
5;Yasin;m;1
5;Wilma;w;1
5;Youssef;m;1
5;Yade;w;1
4;Greta;w;3
4;Marianne;w;3
4;Ada;w;2
4;Amalia;w;2
4;Anne;w;2
4;Anni;w;2
4;Christin;w;2
4;Elena;w;2
4;Emily;w;2
4;Flora;w;2
4;Frieda;w;2
4;Isabelle;w;2
4;Josefine;w;2
4;Liv;w;2
4;Mae;w;2
4;Mai;w;2
4;Mathilde;w;2
4;Mila;w;2
4;Mina;w;2
4;Mira;w;2
4;Constantin;m;2
4;Olivia;w;2
4;Frank;m;2
4;Paulina;w;2
4;Fritz;m;2
4;Pauline;w;2
4;Henri;m;2
4;Ruth;w;2
4;Henrik;m;2
4;Sofie;w;2
4;James;m;2
4;Su;w;2
4;Joel;m;2
4;Zehra;w;2
4;Jonah;m;2
4;Julian;m;2
4;Klaus;m;2
4;Konstantin;m;2
4;Kurt;m;2
4;Leander;m;2
4;Luis;m;2
4;Magnus;m;2
4;Malik;m;2
4;Marcel;m;2
4;Maxim;m;2
4;Mika;m;2
4;Peter;m;2
4;Sebastian;m;2
4;Simon;m;2
4;William;m;2
4;Wolfgang;m;2
4;Yusuf;m;2
4;Adem;m;1
4;Aleyna;w;1
4;Albert;m;1
4;Alva;w;1
4;Amin;m;1
4;Amilia;w;1
4;Azad;m;1
4;Amira;w;1
4;Batuhan;m;1
4;Ana;w;1
4;Darian;m;1
4;Cataleya;w;1
4;Denis;m;1
4;Daria;w;1
4;Diego;m;1
4;Defne;w;1
4;Dominic;m;1
4;Eleanor;w;1
4;Dominik;m;1
4;Elli;w;1
4;Elian;m;1
4;Emely;w;1
4;Emilian;m;1
4;Emilie;w;1
4;Emre;m;1
4;Fatima;w;1
4;Fabian;m;1
4;Felina;w;1
4;Fiete;m;1
4;Florentine;w;1
4;Franz;m;1
4;Giulia;w;1
4;Gustav;m;1
4;Josefine;w;1
4;Ilja;m;1
4;Julie;w;1
4;Janosch;m;1
4;Kaja;w;1
4;Jona;m;1
4;Karlotta;w;1
4;Joscha;m;1
4;Liana;w;1
4;Kaan;m;1
4;Lilli;w;1
4;Karim;m;1
4;Lilo;w;1
4;Keno;m;1
4;Linda;w;1
4;Kiyan;m;1
4;Louise;w;1
4;Levin;m;1
4;Magdalena;w;1
4;Lino;m;1
4;Martha;w;1
4;Mario;m;1
4;Melina;w;1
4;Matti;m;1
4;Nisa;w;1
4;Maxim;m;1
4;Nour;w;1
4;Mohamed;m;1
4;Paulina;w;1
4;Neo;m;1
4;Philippa;w;1
4;Nicolas;m;1
4;Pia;w;1
4;Nils;m;1
4;Tara;w;1
4;Phil;m;1
4;Yasmina;w;1
4;Sebastian;m;1
4;Yuna;w;1
4;Silas;m;1
3;Alexander;m;3
3;Ali;m;3
3;Friedrich;m;3
3;Georg;m;3
3;Josef;m;3
3;Charlotte;w;3
3;Kurt;m;3
3;Katharina;w;3
3;Michael;m;3
3;Maria;w;3
3;Paul;m;3
3;Thomas;m;3
3;Alice;w;2
3;Alma;w;2
3;Angelika;w;2
3;Augusta;w;2
3;Aurora;w;2
3;Cecilia;w;2
3;Christina;w;2
3;Dorothea;w;2
3;Eleni;w;2
3;Elif;w;2
3;Emilie;w;2
3;Estelle;w;2
3;Eva;w;2
3;Eylül;w;2
3;Felicitas;w;2
3;Florentine;w;2
3;Heidi;w;2
3;Hermine;w;2
3;Aimé;m;2
3;Ida;w;2
3;Albert;m;2
3;Isabel;w;2
3;Alfred;m;2
3;Julie;w;2
3;Antonio;m;2
3;Karla;w;2
3;Can;m;2
3;Karlotta;w;2
3;Christopher;m;2
3;Klara;w;2
3;Edgar;m;2
3;Leni;w;2
3;Elia;m;2
3;Lia;w;2
3;Elian;m;2
3;Lina;w;2
3;Emilian;m;2
3;Louisa;w;2
3;Fiete;m;2
3;Luna;w;2
3;Fynn;m;2
3;Margarethe;w;2
3;Hamza;m;2
3;Monika;w;2
3;Ibrahim;m;2
3;Paula;w;2
3;Isa;m;2
3;Sara;w;2
3;Jasper;m;2
3;Wilhelmine;w;2
3;Jean;m;2
3;Zahra;w;2
3;John;m;2
3;Joseph;m;2
3;Joshua;m;2
3;Kaan;m;2
3;Kai;m;2
3;Kaspar;m;2
3;Kilian;m;2
3;Marian;m;2
3;Markus;m;2
3;Mateo;m;2
3;Matheo;m;2
3;Mattheo;m;2
3;Mikail;m;2
3;Mohamed;m;2
3;Muhammed;m;2
3;Naim;m;2
3;Nicolas;m;2
3;Niklas;m;2
3;Nikolai;m;2
3;Nikolas;m;2
3;Philipp;m;2
3;Robert;m;2
3;Sam;m;2
3;Selim;m;2
3;Stefan;m;2
3;Thore;m;2
3;Umut;m;2
3;Adele;w;1
3;Abdallah;m;1
3;Alara;w;1
3;Alan;m;1
3;Alessia;w;1
3;Amar;m;1
3;Alexandra;w;1
3;Andreas;m;1
3;Aliya;w;1
3;Antoni;m;1
3;Aliyah;w;1
3;Antonio;m;1
3;Amy;w;1
3;Aras;m;1
3;Amélie;w;1
3;Armin;m;1
3;Annabell;w;1
3;Artur;m;1
3;Annika;w;1
3;Aryan;m;1
3;Anouk;w;1
3;Bilal;m;1
3;Ariana;w;1
3;Can;m;1
3;Ariane;w;1
3;Christoph;m;1
3;Aurelia;w;1
3;Danilo;m;1
3;Aylin;w;1
3;Dian;m;1
3;Azra;w;1
3;Edwin;m;1
3;Cosima;w;1
3;Elia;m;1
3;Delia;w;1
3;Eliyas;m;1
3;Diana;w;1
3;Elliot;m;1
3;Ecrin;w;1
3;Emin;m;1
3;Elissa;w;1
3;Filip;m;1
3;Ellen;w;1
3;Georg;m;1
3;Elsa;w;1
3;Hannes;m;1
3;Erika;w;1
3;Hans;m;1
3;Esma;w;1
3;Idris;m;1
3;Felicia;w;1
3;Ilias;m;1
3;Finja;w;1
3;Isa;m;1
3;Fiona;w;1
3;Ivan;m;1
3;Hana;w;1
3;Jacob;m;1
3;Henriette;w;1
3;Jakub;m;1
3;Janne;w;1
3;Jannes;m;1
3;Jasmin;w;1
3;Jonte;m;1
3;Jessica;w;1
3;Joseph;m;1
3;Juno;w;1
3;Kai;m;1
3;Kinga;w;1
3;Kenan;m;1
3;Laila;w;1
3;Kevin;m;1
3;Leen;w;1
3;Kilian;m;1
3;Leila;w;1
3;Kjell;m;1
3;Leora;w;1
3;Lennart;m;1
3;Lieselotte;w;1
3;Lias;m;1
3;Linnea;w;1
3;Lio;m;1
3;Liyana;w;1
3;Luan;m;1
3;Lou;w;1
3;Ludwig;m;1
3;Lovis;w;1
3;Luka;m;1
3;Malia;w;1
3;Léon;m;1
3;Malina;w;1
3;Matheo;m;1
3;Marta;w;1
3;Miran;m;1
3;Mattea;w;1
3;Miraç;m;1
3;Melisa;w;1
3;Miro;m;1
3;Melissa;w;1
3;Mohamad;m;1
3;Mona;w;1
3;Mohammad;m;1
3;Nayla;w;1
3;Nikita;m;1
3;Noa;w;1
3;Noam;m;1
3;Philine;w;1
3;Noyan;m;1
3;Pina;w;1
3;Omar;m;1
3;Ronja;w;1
3;Paolo;m;1
3;Rosalie;w;1
3;Pepe;m;1
3;Rose;w;1
3;Rayan;m;1
3;Sena;w;1
3;Richard;m;1
3;Zehra;w;1
3;Ryan;m;1
3;Zoey;w;1
3;Said;m;1
3;Zoé;w;1
3;Sami;m;1
3;Tammo;m;1
3;Teodor;m;1
3;Tristan;m;1
3;Tuğra;m;1
3;Wilhelm;m;1
3;Willem;m;1
3;Yahya;m;1
2;Carmen;w;3
2;Christiane;w;3
2;An;m;3
2;Clara;w;3
2;Arthur;m;3
2;Gabriele;w;3
2;August;m;3
2;Johanna;w;3
2;Bernhard;m;3
2;Julie;w;3
2;Emanuel;m;3
2;Luise;w;3
2;Emil;m;3
2;Minou;w;3
2;Engel;m;3
2;Victoria;w;3
2;Gustav;m;3
2;Viktoria;w;3
2;Heinrich;m;3
2;Zoe;w;3
2;Hektor;m;3
2;Henry;m;3
2;Immanuel;m;3
2;Jacob;m;3
2;Johann;m;3
2;Johannes;m;3
2;Joshua;m;3
2;Konrad;m;3
2;Maximilian;m;3
2;Minh;m;3
2;Otto;m;3
2;Richard;m;3
2;Tiberius;m;3
2;Valentin;m;3
2;Akua;w;2
2;Alva;w;2
2;Andrea;w;2
2;Andreevna;w;2
2;Anh;w;2
2;Ann;w;2
2;Annelie;w;2
2;Anouk;w;2
2;Athena;w;2
2;Aurelia;w;2
2;Cataleya;w;2
2;Catalina;w;2
2;Celina;w;2
2;Coco;w;2
2;Elea;w;2
2;Elli;w;2
2;Elsa;w;2
2;Evelyn;w;2
2;Fabienne;w;2
2;Fee;w;2
2;Fiona;w;2
2;Francesca;w;2
2;Grace;w;2
2;Greta;w;2
2;Helen;w;2
2;Hira;w;2
2;Ingrid;w;2
2;Aaron;m;2
2;Ivy;w;2
2;Adrian;m;2
2;Jane;w;2
2;Ahmad;m;2
2;Joan;w;2
2;Ahmed;m;2
2;Joline;w;2
2;Akira;m;2
2;Juli;w;2
2;Alejandro;m;2
2;Karin;w;2
2;Alp;m;2
2;Lara;w;2
2;Amadeus;m;2
2;Lieselotte;w;2
2;Anselm;m;2
2;Lilith;w;2
2;Antoine;m;2
2;Lilli;w;2
2;Arno;m;2
2;Linda;w;2
2;Arvid;m;2
2;Linnea;w;2
2;Asaf;m;2
2;Linnéa;w;2
2;Aurelio;m;2
2;Lisbeth;w;2
2;Axel;m;2
2;Liya;w;2
2;Ayaz;m;2
2;Lore;w;2
2;Aziz;m;2
2;Lorena;w;2
2;Balthasar;m;2
2;Lou;w;2
2;Bao;m;2
2;Lydia;w;2
2;Bela;m;2
2;Lynn;w;2
2;Bennett;m;2
2;Madita;w;2
2;Berlin;m;2
2;Magdalena;w;2
2;Bo;m;2
2;Maia;w;2
2;Bradley;m;2
2;Maila;w;2
2;Carlo;m;2
2;Maja;w;2
2;Casimir;m;2
2;Malia;w;2
2;Cenk;m;2
2;Malin;w;2
2;Charlie;m;2
2;Malou;w;2
2;Colin;m;2
2;Manuela;w;2
2;Corvin;m;2
2;Mara;w;2
2;Daniel;m;2
2;Mari;w;2
2;Dante;m;2
2;Marina;w;2
2;Dawid;m;2
2;Marisol;w;2
2;Deniz;m;2
2;Marleen;w;2
2;Dominik;m;2
2;Maryam;w;2
2;Duc;m;2
2;Mathea;w;2
2;Ege;m;2
2;Mavi;w;2
2;Emilio;m;2
2;Mavie;w;2
2;Emin;m;2
2;Maxi;w;2
2;Emre;m;2
2;Maya;w;2
2;Enno;m;2
2;Melek;w;2
2;Eren;m;2
2;Meryem;w;2
2;Ernst;m;2
2;Michelle;w;2
2;Frederick;m;2
2;Minou;w;2
2;George;m;2
2;Miriam;w;2
2;Gia;m;2
2;Naomi;w;2
2;Gilbert;m;2
2;Naz;w;2
2;Hannes;m;2
2;Noemi;w;2
2;Heinz;m;2
2;Nora;w;2
2;Hendrik;m;2
2;Philippa;w;2
2;Henry;m;2
2;Phoebe;w;2
2;Hermann;m;2
2;Pia;w;2
2;Hugo;m;2
2;Polina;w;2
2;Ilan;m;2
2;Rabia;w;2
2;Ivan;m;2
2;Rena;w;2
2;Jacob;m;2
2;Romy;w;2
2;Janosch;m;2
2;Rosalie;w;2
2;Jarne;m;2
2;Sabine;w;2
2;Jonas;m;2
2;Salome;w;2
2;Julien;m;2
2;Sarah;w;2
2;Jörg;m;2
2;Stella;w;2
2;Jürgen;m;2
2;Susanne;w;2
2;Karim;m;2
2;Theresa;w;2
2;Karlo;m;2
2;Tuana;w;2
2;Lennox;m;2
2;Verena;w;2
2;Levent;m;2
2;Yara;w;2
2;Liem;m;2
2;Zeynep;w;2
2;Lio;m;2
2;Zoe;w;2
2;Luan;m;2
2;Zoé;w;2
2;Manoa;m;2
2;Maria;m;2
2;Marlon;m;2
2;Matei;m;2
2;Mateusz;m;2
2;Matti;m;2
2;Maurice;m;2
2;Mikhailovič;m;2
2;Milo;m;2
2;Musa;m;2
2;Navid;m;2
2;Neo;m;2
2;Nikolaus;m;2
2;Oscar;m;2
2;Per;m;2
2;Philian;m;2
2;Rafael;m;2
2;Ruben;m;2
2;Salvatore;m;2
2;Samuel;m;2
2;Taavi;m;2
2;Tobias;m;2
2;Tom;m;2
2;Valerian;m;2
2;Viktor;m;2
2;Werner;m;2
2;Willem;m;2
2;Wolf;m;2
2;Yasin;m;2
2;Yiğit;m;2
2;Yuma;m;2
2;Đức;m;2
2;Adriana;w;1
2;Alicia;w;1
2;Alissa;w;1
2;Alya;w;1
2;Amar;w;1
2;Annelie;w;1
2;Asila;w;1
2;Asya;w;1
2;Abbas;m;1
2;Aulona;w;1
2;Abdulrahman;m;1
2;Aurélie;w;1
2;Aleksandr;m;1
2;Avina;w;1
2;Alessio;m;1
2;Beren;w;1
2;Alex;m;1
2;Cara;w;1
2;Ammar;m;1
2;Carolin;w;1
2;Andrei;m;1
2;Caroline;w;1
2;Anthony;m;1
2;Cecilia;w;1
2;Arel;m;1
2;Charlene;w;1
2;Ari;m;1
2;Chiara;w;1
2;Arian;m;1
2;Coco;w;1
2;Aris;m;1
2;Cora;w;1
2;Aron;m;1
2;Coral;w;1
2;Artin;m;1
2;Ebba;w;1
2;Aurelio;m;1
2;Eda;w;1
2;Balthazar;m;1
2;Elanur;w;1
2;Batu;m;1
2;Eleni;w;1
2;Benedict;m;1
2;Eleonora;w;1
2;Berat;m;1
2;Eleysa;w;1
2;Bjarne;m;1
2;Elinor;w;1
2;Björn;m;1
2;Elis;w;1
2;Bo;m;1
2;Eliz;w;1
2;Boris;m;1
2;Elizabeth;w;1
2;Béla;m;1
2;Elyana;w;1
2;Cesur;m;1
2;Emilija;w;1
2;Charles;m;1
2;Emmi;w;1
2;Christian;m;1
2;Enisa;w;1
2;Claas;m;1
2;Esila;w;1
2;Clemens;m;1
2;Evelin;w;1
2;Dante;m;1
2;Evelyn;w;1
2;Deniz;m;1
2;Evin;w;1
2;Din;m;1
2;Farida;w;1
2;Edin;m;1
2;Fatimah;w;1
2;Eduard;m;1
2;Filippa;w;1
2;Elyes;m;1
2;Flora;w;1
2;Elyesa;m;1
2;Florentina;w;1
2;Emanuel;m;1
2;Freya;w;1
2;Enes;m;1
2;Fritzi;w;1
2;Ennio;m;1
2;Genevieve;w;1
2;Ensar;m;1
2;Hafsa;w;1
2;Eren;m;1
2;Hailey;w;1
2;Florentin;m;1
2;Hala;w;1
2;Florian;m;1
2;Halime;w;1
2;Flynn;m;1
2;Haya;w;1
2;Frederick;m;1
2;Hedda;w;1
2;Fynn;m;1
2;Hedi;w;1
2;Giuliano;m;1
2;Helen;w;1
2;Güney;m;1
2;Helin;w;1
2;Hadi;m;1
2;Hermine;w;1
2;Hamdan;m;1
2;Hilal;w;1
2;Haydar;m;1
2;Hira;w;1
2;Hendrik;m;1
2;Iman;w;1
2;Hennes;m;1
2;Inga;w;1
2;Henrik;m;1
2;Isabelle;w;1
2;Imran;m;1
2;Jana;w;1
2;İsa;m;1
2;Jennifer;w;1
2;Issa;m;1
2;Jette;w;1
2;Ivar;m;1
2;Jolina;w;1
2;Jamil;m;1
2;Juliana;w;1
2;Janis;m;1
2;Kaia;w;1
2;Jannik;m;1
2;Karlie;w;1
2;Jari;m;1
2;Katalea;w;1
2;Jesse;m;1
2;Katharina;w;1
2;Joe;m;1
2;Lavin;w;1
2;Karlo;m;1
2;Layla;w;1
2;Kartal;m;1
2;Leana;w;1
2;Kemal;m;1
2;Leonor;w;1
2;Kenji;m;1
2;Leonora;w;1
2;Kerim;m;1
2;Leonore;w;1
2;Khaled;m;1
2;Lilian;w;1
2;Konstantinos;m;1
2;Lilith;w;1
2;Lars;m;1
2;Linea;w;1
2;Lean;m;1
2;Lisbeth;w;1
2;Leander;m;1
2;Liselotte;w;1
2;Leano;m;1
2;Lorena;w;1
2;Lennard;m;1
2;Lucie;w;1
2;Leonid;m;1
2;Lya;w;1
2;Lev;m;1
2;Malak;w;1
2;Lion;m;1
2;Malou;w;1
2;Lionel;m;1
2;Manuela;w;1
2;Liyan;m;1
2;Marietta;w;1
2;Lovis;m;1
2;Michelle;w;1
2;Lucian;m;1
2;Minna;w;1
2;Lui;m;1
2;Miray;w;1
2;Lunis;m;1
2;Mizgin;w;1
2;Mael;m;1
2;Namika;w;1
2;Magnus;m;1
2;Nelly;w;1
2;Maher;m;1
2;Nicole;w;1
2;Mahmoud;m;1
2;Nika;w;1
2;Maksim;m;1
2;Nilay;w;1
2;Malek;m;1
2;Noelia;w;1
2;Malte;m;1
2;Noemi;w;1
2;Marc;m;1
2;Oona;w;1
2;Marco;m;1
2;Penelope;w;1
2;Marlon;m;1
2;Philomena;w;1
2;Marvin;m;1
2;Polly;w;1
2;Mathis;m;1
2;Rebecca;w;1
2;Mattia;m;1
2;Safiya;w;1
2;Mehmet;m;1
2;Salma;w;1
2;Mete;m;1
2;Samira;w;1
2;Mian;m;1
2;Selina;w;1
2;Michel;m;1
2;Seyedeh;w;1
2;Mikail;m;1
2;Skadi;w;1
2;Milad;m;1
2;Smilla;w;1
2;Mustafa;m;1
2;Sonia;w;1
2;Müslüm;m;1
2;Sonja;w;1
2;Nael;m;1
2;Tessa;w;1
2;Nathan;m;1
2;Tia;w;1
2;Nick;m;1
2;Vanessa;w;1
2;Nico;m;1
2;Vera;w;1
2;Nima;m;1
2;Veronica;w;1
2;Nour;m;1
2;Yael;w;1
2;Oliver;m;1
2;Yara;w;1
2;Patrick;m;1
2;Yaren;w;1
2;Pavel;m;1
2;Zahra;w;1
2;Philian;m;1
2;Zeinab;w;1
2;Philip;m;1
2;Pius;m;1
2;Poyraz;m;1
2;Ray;m;1
2;Roy;m;1
2;Rufus;m;1
2;Selim;m;1
2;Taha;m;1
2;Taim;m;1
2;Taylan;m;1
2;Teoman;m;1
2;Thies;m;1
2;Thomas;m;1
2;Umut;m;1
2;Valerian;m;1
2;Vitus;m;1
2;Walid;m;1
2;William;m;1
2;Wim;m;1
2;Yanis;m;1
2;Yaron;m;1
2;Yazan;m;1
2;Yiğit;m;1
2;Yuma;m;1
2;Yuri;m;1
1;Tonatiuh;m;7
1;Antonio;m;6
1;Maria;w;6
1;Donatus;m;6
1;Bolko;m;5
1;Eunike;w;5
1;Ernst;m;5
1;Flora;w;5
1;Gerardo;m;5
1;Rosalija;w;5
1;Ulrich;m;5
1;Wolfgang;m;5
1;Alfred;m;4
1;Anna;w;4
1;Axel;m;4
1;Binghazi;w;4
1;Casper;m;4
1;Bodil;w;4
1;Cian;m;4
1;Catalina;w;4
1;Claudius;m;4
1;Charlotte;w;4
1;Franziskus;m;4
1;Cosima-Maria;w;4
1;Gabriel;m;4
1;Dorothea;w;4
1;Kasimir;m;4
1;Erika;w;4
1;Luis;m;4
1;Evelin;w;4
1;Mady;m;4
1;Felicitas;w;4
1;Michael;m;4
1;Hedwig;w;4
1;Nabil;m;4
1;Laurentia;w;4
1;Norbert;m;4
1;Maria;w;4
1;Oreste;m;4
1;Mélodie;w;4
1;Ottito;m;4
1;Ondine;w;4
1;Rudolf;m;4
1;Penelope;w;4
1;Saam;m;4
1;Renate;w;4
1;Siddhartha;m;4
1;Rosalie;w;4
1;Siegfried;m;4
1;Solěa;w;4
1;Tapio;m;4
1;Ursula;w;4
1;Thomsen;m;4
1;Victoria;w;4
1;Wolfgang;m;4
1;Yma;w;4
1;Ada;w;3
1;Agnes;w;3
1;Alekseevna;w;3
1;Alexandra;w;3
1;Alfija;w;3
1;Alma;w;3
1;Amalia;w;3
1;Amelie;w;3
1;Amiah;w;3
1;Andréa;w;3
1;Anh;w;3
1;Anne;w;3
1;Aretha;w;3
1;Armgard;w;3
1;Abdullah;m;3
1;Aurora;w;3
1;Abdulwasea;m;3
1;Awen;w;3
1;Abubaker;m;3
